ohe__protocol_type_ICMP,ohe__protocol_type_TCP,ohe__protocol_type_UDP,ohe__browser_type_Chrome,ohe__browser_type_Edge,ohe__browser_type_Firefox,ohe__browser_type_Safari,ohe__protocol_encrypt_ICMP_AES,ohe__protocol_encrypt_ICMP_DES,ohe__protocol_encrypt_TCP_AES,ohe__protocol_encrypt_TCP_DES,ohe__protocol_encrypt_UDP_AES,ohe__protocol_encrypt_UDP_DES,remainder__network_packet_size,remainder__login_attempts,remainder__session_duration,remainder__encryption_used,remainder__ip_reputation_score,remainder__failed_logins,remainder__unusual_time_access,remainder__attack_detected,remainder__long_session,remainder__large_packet,remainder__risk_score,is_outlier_ohe__protocol_type_ICMP,is_outlier_ohe__protocol_type_TCP,is_outlier_ohe__protocol_type_UDP,is_outlier_ohe__browser_type_Chrome,is_outlier_ohe__browser_type_Edge,is_outlier_ohe__browser_type_Firefox,is_outlier_ohe__browser_type_Safari,is_outlier_ohe__protocol_encrypt_ICMP_AES,is_outlier_ohe__protocol_encrypt_ICMP_DES,is_outlier_ohe__protocol_encrypt_TCP_AES,is_outlier_ohe__protocol_encrypt_TCP_DES,is_outlier_ohe__protocol_encrypt_UDP_AES,is_outlier_ohe__protocol_encrypt_UDP_DES,is_outlier_remainder__network_packet_size,is_outlier_remainder__login_attempts,is_outlier_remainder__session_duration,is_outlier_remainder__encryption_used,is_outlier_remainder__ip_reputation_score,is_outlier_remainder__failed_logins,is_outlier_remainder__unusual_time_access,is_outlier_remainder__attack_detected,is_outlier_remainder__long_session,is_outlier_remainder__large_packet,is_outlier_remainder__risk_score
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,574.0,5.0,2409.4015504363106,0.0,0.4524022885805291,1.0,0.0,0.0,1.0,1.0,0.6166816020063703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,2.0,270.1036932380431,0.0,0.2243717278587331,3.5,0.0,1.0,0.0,1.0,1.608983429318689,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,381.0,8.0,2409.4015504363106,1.0,0.0927919053873452,0.0,0.0,1.0,1.0,0.0,0.06495433377114164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,588.0,1.0,4.834207034958502,1.0,0.1701329178918203,3.0,0.0,1.0,0.0,1.0,1.0190930425242741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,3.0,528.9902864118939,0.0,0.0652953221505335,0.0,0.0,0.0,0.0,0.0,0.04570672550537345,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,591.0,6.0,976.447677651732,1.0,0.5329727682445842,1.0,0.0,1.0,1.0,1.0,0.6730809377712088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,421.0,3.0,1894.1421843904905,1.0,0.064850651530769,3.0,0.0,1.0,1.0,0.0,0.9453954560715382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,347.0,4.0,1212.5283812817386,1.0,0.431244181004925,1.0,0.0,0.0,1.0,0.0,0.6018709267034474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,576.0,4.0,352.7743519980292,1.0,0.3833281982653156,1.0,0.0,0.0,0.0,1.0,0.5683297387857209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,7.0,93.71277409919092,0.0,0.0474845799890935,1.0,0.0,1.0,0.0,0.0,0.33323920599236545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,420.0,5.0,885.8962113655689,0.0,0.073928972953425,1.0,0.0,0.0,1.0,0.0,0.3517502810673975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,491.0,3.0,2267.6849094568206,0.0,0.526194221553442,2.0,0.0,0.0,1.0,0.0,0.9683359550874093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.0,2.0,822.0111218745498,1.0,0.514880197306061,2.0,0.0,0.0,1.0,0.0,0.9604161381142426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,329.0,3.0,559.8945182578905,0.0,0.3043549210190408,3.0,0.0,1.0,1.0,0.0,1.1130484447133284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,366.0,1.0,718.3935980429638,0.0,0.4748598937233589,1.0,0.0,0.0,1.0,0.0,0.6324019256063512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,304.0,4.0,991.99210134109,0.0,0.5313604606795541,2.0,0.0,1.0,1.0,0.0,0.9719523224756879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,859.0,3.0,1267.793718214711,0.0,0.0986801515329541,2.0,0.0,0.0,1.0,1.0,0.6690761060730679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,1.0,958.7138477128888,1.0,0.3421298489964378,1.0,0.0,0.0,1.0,1.0,0.5394908942975064,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,312.0,8.0,976.7103774268976,0.0,0.1244794525420681,3.5,0.0,1.0,1.0,0.0,1.2871356167794477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,551.0,2.0,1389.468550594596,0.0,0.2602279027077885,0.0,0.0,1.0,1.0,1.0,0.18215953189545195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,431.0,6.0,35.462708585081245,0.0,0.2314381643337416,1.0,0.0,1.0,0.0,0.0,0.4620067150336191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,863.0,6.0,927.4090700461576,0.0,0.3929888870060831,1.0,0.0,0.0,1.0,1.0,0.5750922209042582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,6.0,1003.2362858615356,0.0,0.1824961222862952,2.0,0.0,0.0,1.0,0.0,0.7277472856004066,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,559.0,7.0,746.8073239022805,0.0,0.4719117895936349,1.0,0.0,1.0,1.0,1.0,0.6303382527155443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,2.0,1157.249086656867,0.0,0.2699164065562505,3.5,0.0,1.0,1.0,0.0,1.3889414845893753,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,672.0,7.0,181.2448825165868,0.0,0.1508779285114748,1.0,0.0,1.0,0.0,1.0,0.40561454995803237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,28.76035272533077,0.0,0.3945406618892758,2.0,0.0,0.0,0.0,0.0,0.8761784633224929,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,5.0,7.950026138587962,0.0,0.2777569808112993,3.0,0.0,1.0,0.0,0.0,1.0944298865679094,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,315.0,2.0,706.7165977412378,0.0,0.3954946415643565,3.5,0.0,1.0,1.0,0.0,1.4768462490950496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,3.0,589.8351828726209,0.0,0.073410668662052,2.0,0.0,0.0,1.0,0.0,0.6513874680634364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,6.0,953.5525254615384,1.0,0.2555410689691174,1.0,0.0,0.0,1.0,0.0,0.47887874827838217,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,577.0,5.0,1480.333086083636,1.0,0.7023739952440917,2.0,0.0,1.0,1.0,1.0,1.0916617966708642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,1.0,143.7248872737314,0.0,0.5504909505733185,2.0,0.0,0.0,0.0,1.0,0.985343665401323,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,8.0,82.5853779894295,0.0,0.5034047748883433,1.0,0.0,1.0,0.0,0.0,0.6523833424218404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,573.0,1.0,1718.1307706575758,1.0,0.2927515510425692,1.0,0.0,0.0,1.0,1.0,0.5049260857297985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,524.0,4.0,1520.2945708603363,1.0,0.3768870773380276,2.0,0.0,0.0,1.0,1.0,0.8638209541366193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,2.0,285.37334901017874,0.0,0.3319890951971021,2.0,0.0,0.0,0.0,1.0,0.8323923666379714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,3.0,78.45502936086265,0.0,0.3099496899302306,1.0,0.0,1.0,0.0,1.0,0.5169647829511614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,320.0,5.0,1204.3761303236452,0.0,0.3892141189584307,1.0,0.0,0.0,1.0,0.0,0.5724498832709015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,369.0,4.0,196.597078581624,0.0,0.2961399503026056,0.0,0.0,1.0,0.0,0.0,0.2072979652118239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,3.0,465.194607404068,0.0,0.7014688349873324,1.0,0.0,1.0,0.0,0.0,0.7910281844911327,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,3.0,605.4816466123527,0.0,0.0793335790577983,0.0,0.0,0.0,1.0,0.0,0.055533505340458804,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,553.0,2.0,925.2702486969008,1.0,0.7580018168015904,1.0,0.0,1.0,1.0,1.0,0.8306012717611133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,643.0,8.0,534.6669925134042,0.0,0.2549527208838336,1.0,0.0,1.0,0.0,1.0,0.47846690461868346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,5.0,948.7315177099688,0.0,0.27173498946024,0.0,0.0,0.0,1.0,0.0,0.190214492622168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,5.0,1345.7713721542852,0.0,0.438210910542848,0.0,0.0,0.0,1.0,1.0,0.30674763737999355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,396.0,7.0,284.77182374121537,0.0,0.7888802389944995,1.0,0.0,1.0,0.0,0.0,0.8522161672961497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,314.0,7.0,1797.6154931626745,0.0,0.3626099543467921,2.0,0.0,1.0,1.0,0.0,0.8538269680427544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,4.0,500.9514972595854,0.0,0.3560711169170145,2.0,0.0,0.0,0.0,0.0,0.8492497818419101,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,3.0,684.6213744540518,0.0,0.318480305075371,0.0,0.0,0.0,1.0,1.0,0.2229362135527597,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,3.0,528.1104219112933,0.0,0.3613221293182022,1.0,0.0,1.0,0.0,0.0,0.5529254905227414,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,452.0,1.0,1125.5568093392171,0.0,0.2085561267113357,1.0,0.0,0.0,1.0,0.0,0.44598928869793497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,604.0,2.0,1199.474199799725,0.0,0.5068824636580166,0.0,0.0,0.0,1.0,1.0,0.3548177245606116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,284.0,6.0,1142.2107079803125,0.0,0.1765984887829328,2.0,0.0,0.0,1.0,0.0,0.7236189421480529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,699.0,6.0,259.3334746555206,1.0,0.2196662793800303,2.0,0.0,0.0,0.0,1.0,0.7537663955660212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,335.0,3.0,148.0231770969556,0.0,0.408110868963324,1.0,0.0,0.0,0.0,0.0,0.5856776082743267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,5.0,411.7685223552682,0.0,0.4443984484036158,0.0,0.0,0.0,0.0,0.0,0.31107891388253106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,4.0,199.1396472130676,0.0,0.3737679855278957,0.0,0.0,1.0,0.0,0.0,0.26163758986952695,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,267.0,3.0,1106.4686185533812,0.0,0.0855363054696509,1.0,0.0,0.0,1.0,0.0,0.3598754138287556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,417.0,2.0,1223.8462714917175,0.0,0.313601993921813,1.0,0.0,1.0,1.0,0.0,0.5195213957452691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,792.0,2.0,633.1581481010351,0.0,0.371135712365953,1.0,0.0,0.0,1.0,1.0,0.559794998656167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,441.0,7.0,116.15514541990656,0.0,0.1385950805518418,3.0,0.0,1.0,0.0,0.0,0.9970165563862892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,714.0,2.0,553.8046660233766,0.0,0.4879384212803409,3.0,0.0,1.0,1.0,1.0,1.2415568948962385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,785.0,2.0,342.0824539853119,0.0,0.2942072717737242,0.0,0.0,0.0,0.0,1.0,0.20594509024160693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,5.0,180.33309952065187,0.0,0.1021479368160164,2.0,0.0,0.0,0.0,1.0,0.6715035557712115,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,556.0,5.0,2366.128273073656,0.0,0.0988180274214989,1.0,0.0,0.0,1.0,1.0,0.3691726191950492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,5.0,664.0363405756215,0.0,0.2854938144240683,1.0,0.0,1.0,1.0,1.0,0.49984567009684777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,483.0,7.0,700.2456133387338,1.0,0.6209057223381393,2.0,0.0,1.0,1.0,0.0,1.0346340056366974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,8.0,2110.438058993422,0.0,0.3018969649169669,2.0,0.0,1.0,1.0,1.0,0.8113278754418768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,4.0,379.5445297749797,1.0,0.0930679764236392,3.0,0.0,1.0,0.0,1.0,0.9651475834965474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,717.0,4.0,946.5265763187444,1.0,0.1868044343327633,1.0,0.0,0.0,1.0,1.0,0.4307631040329343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,4.0,854.3165777401388,1.0,0.3753179088244961,0.0,0.0,0.0,1.0,1.0,0.26272253617714725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,1.0,1.1113648077720035,1.0,0.5251717865338389,0.0,0.0,0.0,0.0,0.0,0.3676202505736872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,8.0,864.8075417985148,1.0,0.0751623225653703,2.0,0.0,1.0,1.0,1.0,0.6526136257957592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,338.0,3.0,174.2249573850104,0.0,0.1523648247899462,0.0,0.0,0.0,0.0,0.0,0.10665537735296234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,2.0,2.5952119873733883,0.0,0.4988316515855914,1.0,0.0,0.0,0.0,0.0,0.6491821561099139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,291.0,5.0,2409.4015504363106,0.0,0.3809217823563853,3.0,0.0,1.0,1.0,0.0,1.1666452476494695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,856.0,3.0,1124.152577861465,1.0,0.4939605144673599,0.0,0.0,1.0,1.0,1.0,0.3457723601271519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,4.0,363.3687322117155,1.0,0.2553006537103623,0.0,0.0,0.0,0.0,1.0,0.1787104575972536,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,323.0,7.0,453.6183280188004,0.0,0.1460717762725878,2.0,0.0,1.0,0.0,0.0,0.7022502433908114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,3.0,619.2437634289496,1.0,0.1852828473780758,1.0,0.0,0.0,1.0,1.0,0.42969799316465307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,2.0,1014.4618387946716,0.0,0.640179424752153,2.0,0.0,1.0,1.0,0.0,1.0481255973265071,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,2.0,151.89369021628636,0.0,0.3418742350545609,3.0,0.0,1.0,0.0,1.0,1.1393119645381926,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
