session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,long_session,protocol_encrypt,large_packet,risk_score
SID_06968,484.0,TCP,5.0,113.4571688060552,DES,0.1901795700370321,0.0,Chrome,0.0,0.0,0,TCP_DES,0,0.13312569902592244
SID_06969,488.0,UDP,1.0,160.60795866328397,DES,0.2719699373620731,3.0,Firefox,1.0,1.0,0,UDP_DES,0,1.0903789561534512
SID_06971,286.0,TCP,2.0,453.98830479946463,AES,0.6166638421188128,3.0,Firefox,0.0,1.0,0,TCP_AES,0,1.3316646894831687
SID_06972,489.0,UDP,5.0,2269.56717384004,DES,0.2073706932890286,1.0,Chrome,0.0,0.0,1,UDP_DES,0,0.44515948530231997
SID_06975,769.0,TCP,7.0,632.5462882237586,AES,0.1618724218080296,0.0,Firefox,0.0,1.0,1,TCP_AES,1,0.11331069526562071
SID_06976,504.0,UDP,2.0,977.5668507052362,AES,0.5559263272839516,1.0,Chrome,0.0,0.0,1,UDP_AES,1,0.6891484290987662
SID_06978,700.0,TCP,2.0,1105.7925540602505,DES,0.0574262396336612,1.0,Chrome,0.0,0.0,1,TCP_DES,1,0.3401983677435628
SID_06979,812.0,TCP,6.0,71.63816777632923,AES,0.4761390680554965,2.0,Chrome,0.0,0.0,0,TCP_AES,1,0.9332973476388475
SID_06980,109.0,UDP,2.0,939.8455415389028,AES,0.4163820775541896,1.0,Firefox,0.0,0.0,1,UDP_AES,0,0.5914674542879327
SID_06981,236.0,UDP,5.0,501.165179710392,AES,0.4450715966412066,2.0,Chrome,0.0,0.0,0,UDP_AES,0,0.9115501176488445
SID_06982,761.0,UDP,5.0,207.5619917915035,DES,0.3247285405596105,1.0,Chrome,0.0,1.0,0,UDP_DES,1,0.5273099783917273
SID_06984,365.0,UDP,3.0,1548.5674094434687,AES,0.6802552512604008,3.0,Chrome,0.0,1.0,1,UDP_AES,0,1.3761786758822805
SID_06985,249.0,TCP,2.0,134.46909856611924,AES,0.3321886213197842,1.0,Chrome,1.0,0.0,0,TCP_AES,0,0.5325320349238489
SID_06986,388.0,TCP,4.0,148.70366333680116,AES,0.4274425889049246,2.0,Firefox,0.0,0.0,0,TCP_AES,0,0.8992098122334471
SID_06987,219.0,TCP,5.0,610.8509873644155,AES,0.1588655560399283,1.0,Chrome,0.0,0.0,1,TCP_AES,0,0.41120588922794976
SID_06988,918.0,TCP,1.0,785.2066274662749,DES,0.2254858203217234,2.0,Firefox,0.0,0.0,1,TCP_DES,1,0.7578400742252064
SID_06989,495.0,TCP,5.0,436.0573354986441,DES,0.3923745831862582,0.0,Firefox,0.0,1.0,0,TCP_DES,0,0.2746622082303807
SID_06991,617.0,TCP,8.0,55.64477706550844,DES,0.3243700895542791,2.0,Edge,1.0,1.0,0,TCP_DES,1,0.8270590626879953
SID_06992,692.0,TCP,4.0,40.86044730215407,AES,0.1752341126469804,1.0,Safari,0.0,0.0,0,TCP_AES,1,0.42266387885288625
SID_06993,689.0,UDP,3.0,33.34130684179202,DES,0.6509793422552954,2.0,Chrome,0.0,1.0,0,UDP_DES,1,1.0556855395787068
SID_06995,373.0,TCP,3.0,112.6585874952495,DES,0.3518293638797412,1.0,Chrome,0.0,0.0,0,TCP_DES,0,0.5462805547158188
SID_06996,440.0,TCP,4.0,279.78609051664773,DES,0.2117094508984911,1.0,Firefox,0.0,0.0,0,TCP_DES,0,0.44819661562894375
SID_06997,653.0,TCP,7.0,3408.8268208720456,DES,0.6824030154204687,2.0,Edge,0.0,1.0,1,TCP_DES,1,1.077682110794328
SID_07002,144.0,TCP,2.0,44.50668660771208,AES,0.2412654494557169,3.0,Chrome,0.0,1.0,0,TCP_AES,0,1.0688858146190017
SID_07005,641.0,TCP,6.0,448.8248369732471,DES,0.341871557834669,0.0,Chrome,0.0,0.0,0,TCP_DES,1,0.23931009048426827
SID_07006,655.0,TCP,3.0,477.4228448660311,DES,0.2806666301489431,1.0,Chrome,1.0,0.0,0,TCP_DES,1,0.49646664110426014
SID_07007,821.0,TCP,4.0,861.5124615088693,AES,0.1729813396063105,1.0,Chrome,0.0,1.0,1,TCP_AES,1,0.42108693772441735
SID_07008,770.0,TCP,4.0,1067.0892213600582,AES,0.1804929456525048,1.0,Chrome,0.0,0.0,1,TCP_AES,1,0.42634506195675337
SID_07009,769.0,TCP,2.0,1247.6513698028518,DES,0.5266246524796788,1.0,Chrome,0.0,0.0,1,TCP_DES,1,0.6686372567357751
SID_07010,788.0,TCP,6.0,64.6035653950177,AES,0.4680572056476488,1.0,Chrome,0.0,1.0,0,TCP_AES,1,0.6276400439533542
SID_07012,506.0,UDP,2.0,1596.515446271361,AES,0.7903757409689631,1.0,Edge,0.0,1.0,1,UDP_AES,1,0.8532630186782741
SID_07013,674.0,TCP,4.0,37.02553499367826,DES,0.2868101199471883,2.0,Edge,0.0,1.0,0,TCP_DES,1,0.8007670839630318
SID_07014,646.0,TCP,6.0,31.93708530929785,DES,0.1094392694109225,1.0,Chrome,0.0,0.0,0,TCP_DES,1,0.3766074885876457
SID_07015,438.0,TCP,5.0,640.3908101903033,DES,0.3151463622698348,4.0,Chrome,0.0,1.0,1,TCP_DES,0,1.4206024535888844
SID_07016,580.0,ICMP,6.0,549.424568403829,DES,0.3512985539270672,2.0,Chrome,0.0,1.0,1,ICMP_DES,1,0.845908987748947
SID_07017,492.0,UDP,9.0,3133.4957355805686,DES,0.3522167144147816,1.0,Chrome,0.0,1.0,1,UDP_DES,0,0.546551700090347
SID_07018,329.0,TCP,5.0,278.9671220341931,AES,0.5891309319323569,2.0,Chrome,0.0,0.0,0,TCP_AES,0,1.0123916523526497
SID_07020,511.0,TCP,3.0,565.2668423987488,DES,0.4954446670038522,5.0,Chrome,0.0,1.0,1,TCP_DES,1,1.8468112669026966
SID_07021,909.0,ICMP,6.0,613.8369285244273,AES,0.0827902040011759,1.0,Firefox,0.0,0.0,1,ICMP_AES,1,0.35795314280082313
SID_07022,174.0,TCP,6.0,862.267674287455,DES,0.1778214492970776,2.0,Chrome,0.0,0.0,1,TCP_DES,0,0.7244750145079543
SID_07023,388.0,TCP,4.0,617.0513026680771,DES,0.4545418854517556,2.0,Chrome,0.0,0.0,1,TCP_DES,0,0.9181793198162289
SID_07024,506.0,TCP,5.0,5.575022702372746,AES,0.7268912134105631,1.0,Chrome,0.0,1.0,0,TCP_AES,1,0.808823849387394
SID_07026,579.0,TCP,3.0,179.67008239969127,AES,0.325729882966931,1.0,Chrome,0.0,0.0,0,TCP_AES,1,0.5280109180768517
SID_07027,562.0,TCP,5.0,210.2923060071871,DES,0.0471315393923557,1.0,Edge,0.0,0.0,0,TCP_DES,1,0.332992077574649
SID_07028,274.0,TCP,5.0,835.237382045668,AES,0.0786419904214499,1.0,Edge,0.0,0.0,1,TCP_AES,0,0.3550493932950149
SID_07029,268.0,TCP,2.0,519.6896387291298,DES,0.1016082808922127,3.0,Chrome,0.0,1.0,0,TCP_DES,0,0.9711257966245488
SID_07030,564.0,TCP,3.0,683.5545880203683,DES,0.5389505273041517,1.0,Chrome,0.0,0.0,1,TCP_DES,1,0.6772653691129062
SID_07031,227.0,UDP,2.0,550.5260197502673,AES,0.3267859443194836,1.0,Chrome,0.0,0.0,1,UDP_AES,0,0.5287501610236385
SID_07032,393.0,UDP,6.0,432.8390614863578,AES,0.2156242106808548,2.0,Firefox,0.0,0.0,0,UDP_AES,0,0.7509369474765983
SID_07033,600.0,ICMP,4.0,528.2381013744231,DES,0.143708620977867,2.0,Chrome,0.0,0.0,0,ICMP_DES,1,0.7005960346845068
SID_07034,303.0,UDP,13.0,121.66863342551856,DES,0.419178032241886,0.0,Chrome,0.0,1.0,0,UDP_DES,0,0.29342462256932017
SID_07035,821.0,TCP,1.0,2786.944758597668,AES,0.330796128148259,0.0,Chrome,0.0,0.0,1,TCP_AES,1,0.23155728970378128
SID_07036,744.0,TCP,3.0,684.0657579644031,AES,0.4488339790951543,1.0,Chrome,0.0,0.0,1,TCP_AES,1,0.614183785366608
SID_07038,313.0,TCP,5.0,998.1733193433884,DES,0.1935492766143462,2.0,Chrome,0.0,0.0,1,TCP_DES,0,0.7354844936300423
SID_07039,64.0,TCP,4.0,1696.9185912000044,AES,0.548670700722604,2.0,Edge,0.0,1.0,1,TCP_AES,0,0.9840694905058227
SID_07042,417.0,UDP,3.0,461.7842001898376,AES,0.4765933977044611,2.0,Chrome,0.0,0.0,0,UDP_AES,0,0.9336153783931227
SID_07044,195.0,UDP,2.0,1327.6944164683832,AES,0.5243470803437654,2.0,Chrome,0.0,0.0,1,UDP_AES,0,0.9670429562406357
SID_07045,659.0,TCP,5.0,701.9958464382942,AES,0.2386346248000701,2.0,Firefox,0.0,1.0,1,TCP_AES,1,0.767044237360049
SID_07047,502.0,ICMP,2.0,4572.055103314345,AES,0.2531277205029001,3.0,Firefox,0.0,1.0,1,ICMP_AES,1,1.07718940435203
SID_07048,481.0,TCP,2.0,684.4792543879955,DES,0.4876289099673294,0.0,Firefox,1.0,0.0,1,TCP_DES,0,0.34134023697713056
SID_07049,245.0,TCP,1.0,1765.3570028559448,DES,0.1211256272155976,2.0,Chrome,0.0,0.0,1,TCP_DES,0,0.6847879390509183
SID_07050,269.0,TCP,8.0,557.1110090939749,AES,0.3690292474959609,1.0,Chrome,0.0,1.0,1,TCP_AES,0,0.5583204732471726
SID_07051,693.0,TCP,2.0,698.6798249167877,AES,0.2468025742382809,2.0,Edge,1.0,0.0,1,TCP_AES,1,0.7727618019667966
SID_07052,579.0,TCP,3.0,484.805682403155,DES,0.5194285541271264,0.0,Edge,1.0,0.0,0,TCP_DES,1,0.36359998788898845
SID_07053,710.0,TCP,2.0,439.5987400526519,DES,0.3400387750447656,0.0,Chrome,0.0,0.0,0,TCP_DES,1,0.2380271425313359
SID_07054,564.0,TCP,6.0,197.03194127905837,AES,0.4468617871011922,0.0,Chrome,0.0,0.0,0,TCP_AES,1,0.3128032509708345
SID_07056,154.0,TCP,5.0,160.49066256308544,DES,0.4425363054393402,0.0,Chrome,0.0,0.0,0,TCP_DES,0,0.3097754138075381
SID_07057,445.0,UDP,4.0,597.9209840475162,AES,0.4999410293210466,1.0,Firefox,0.0,1.0,1,UDP_AES,0,0.6499587205247326
SID_07058,494.0,UDP,5.0,72.90038273937014,DES,0.183072709560706,1.0,Firefox,0.0,0.0,0,UDP_DES,0,0.4281508966924942
SID_07059,890.0,TCP,2.0,4013.753771483544,AES,0.3711281802967884,1.0,Chrome,0.0,1.0,1,TCP_AES,1,0.5597897262077518
SID_07060,637.0,TCP,9.0,648.9617103155964,AES,0.2012287016536754,0.0,Chrome,0.0,1.0,1,TCP_AES,1,0.14086009115757278
SID_07061,807.0,TCP,3.0,1348.119341121719,DES,0.3615768550139213,2.0,Chrome,0.0,0.0,1,TCP_DES,1,0.8531037985097449
SID_07062,619.0,UDP,3.0,662.127433092753,AES,0.4770687623792243,1.0,Chrome,0.0,0.0,1,UDP_AES,1,0.633948133665457
SID_07063,357.0,UDP,3.0,1307.7439420365556,DES,0.097165450795381,3.0,Chrome,0.0,1.0,1,UDP_DES,0,0.9680158155567666
SID_07064,523.0,UDP,2.0,611.5597619161517,AES,0.1502881062646663,2.0,Chrome,0.0,0.0,1,UDP_AES,1,0.7052016743852664
SID_07065,547.0,TCP,1.0,470.9927854643932,DES,0.3322975248547049,2.0,Chrome,0.0,0.0,0,TCP_DES,1,0.8326082673982934
SID_07066,312.0,TCP,8.0,486.9063062976248,AES,0.2598815846823769,0.0,Edge,0.0,1.0,0,TCP_AES,0,0.1819171092776638
SID_07067,423.0,TCP,2.0,1.8770321872224731,AES,0.0687247912446235,3.0,Chrome,0.0,1.0,0,TCP_AES,0,0.9481073538712363
SID_07068,458.0,TCP,5.0,370.4604838244084,AES,0.187757931357765,4.0,Chrome,1.0,1.0,0,TCP_AES,0,1.3314305519504355
SID_07069,821.0,TCP,1.0,2428.3115477969186,DES,0.1614315933940558,0.0,Chrome,0.0,0.0,1,TCP_DES,1,0.11300211537583905
SID_07071,741.0,UDP,3.0,2013.8017663377325,AES,0.034646512980973,1.0,Firefox,0.0,0.0,1,UDP_AES,1,0.3242525590866811
SID_07072,312.0,TCP,3.0,178.7774539634188,AES,0.3193027544623376,1.0,Chrome,0.0,0.0,0,TCP_AES,0,0.5235119281236362
SID_07073,225.0,UDP,5.0,540.4977138204632,AES,0.3700496019422019,2.0,Chrome,0.0,0.0,0,UDP_AES,0,0.8590347213595413
SID_07074,735.0,TCP,5.0,28.07236962483344,DES,0.0800253140267774,1.0,Edge,0.0,0.0,0,TCP_DES,1,0.3560177198187442
SID_07077,660.0,UDP,1.0,1102.030697415381,AES,0.1008449095346268,2.0,Chrome,1.0,0.0,1,UDP_AES,1,0.6705914366742387
SID_07079,611.0,UDP,2.0,227.5128288130785,AES,0.2958876627708858,2.0,Edge,1.0,0.0,0,UDP_AES,1,0.80712136393962
SID_07082,748.0,TCP,7.0,256.3962505176372,AES,0.4220125895965749,2.0,Edge,0.0,1.0,0,TCP_AES,1,0.8954088127176023
SID_07083,344.0,UDP,2.0,417.0254724795915,AES,0.1610004312907497,1.0,Chrome,0.0,0.0,0,UDP_AES,0,0.4127003019035248
SID_07084,369.0,ICMP,5.0,346.1861018087932,AES,0.3686547329224766,2.0,Chrome,0.0,0.0,0,ICMP_AES,0,0.8580583130457335
SID_07085,438.0,TCP,6.0,3.660299425920474,AES,0.6399163480916081,3.0,Chrome,1.0,1.0,0,TCP_AES,0,1.3479414436641255
SID_07087,527.0,TCP,7.0,884.782114386295,DES,0.0873820124227964,2.0,Chrome,0.0,1.0,1,TCP_DES,1,0.6611674086959575
SID_07088,122.0,ICMP,4.0,258.852700150834,DES,0.2318228710669731,0.0,Safari,1.0,0.0,0,ICMP_DES,0,0.16227600974688117
SID_07089,510.0,TCP,4.0,931.2493618233746,AES,0.0456976857641768,1.0,Edge,1.0,0.0,1,TCP_AES,1,0.33198838003492376
SID_07090,673.0,TCP,4.0,222.44819552122675,AES,0.0743245490762798,1.0,Chrome,0.0,0.0,0,TCP_AES,1,0.35202718435339586
SID_07092,835.0,TCP,6.0,488.79294353657576,AES,0.2985795696975754,2.0,Firefox,0.0,0.0,0,TCP_AES,1,0.8090056987883028
SID_07093,207.0,TCP,1.0,1644.173218954727,DES,0.5730205870016417,1.0,Chrome,0.0,0.0,1,TCP_DES,0,0.7011144109011491
SID_07094,738.0,TCP,10.0,629.4994799026596,DES,0.247413602732449,2.0,Chrome,0.0,1.0,1,TCP_DES,1,0.7731895219127143
SID_07096,156.0,TCP,2.0,1380.8280636262734,AES,0.3189979416154389,0.0,Chrome,0.0,1.0,1,TCP_AES,0,0.2232985591308072
SID_07097,1042.0,TCP,3.0,1202.9045999195555,AES,0.1992982393094566,2.0,Chrome,0.0,0.0,1,TCP_AES,1,0.7395087675166196
SID_07098,487.0,UDP,3.0,70.39044130314305,DES,0.297309503035925,1.0,Chrome,0.0,1.0,0,UDP_DES,0,0.5081166521251474
SID_07101,455.0,TCP,2.0,1493.0919068462565,AES,0.2625143560869501,1.0,Safari,0.0,0.0,1,TCP_AES,0,0.483760049260865
SID_07102,474.0,ICMP,4.0,308.9801768511529,AES,0.0444847265935407,4.0,Chrome,0.0,1.0,0,ICMP_AES,0,1.2311393086154785
SID_07105,626.0,TCP,6.0,1088.4433813934168,AES,0.2655041614735081,2.0,Chrome,0.0,0.0,1,TCP_AES,1,0.7858529130314557
SID_07106,422.0,TCP,2.0,1417.3552150585735,DES,0.3367908803348763,1.0,Chrome,0.0,0.0,1,TCP_DES,0,0.5357536162344134
SID_07107,113.0,TCP,2.0,580.3140361613478,AES,0.4340517095047608,0.0,Chrome,0.0,0.0,1,TCP_AES,0,0.30383619665333256
SID_07109,64.0,UDP,4.0,174.4668853400918,AES,0.3654898711722014,1.0,Firefox,0.0,0.0,0,UDP_AES,0,0.555842909820541
SID_07110,570.0,TCP,2.0,748.216483866557,DES,0.3536982650519047,1.0,Firefox,0.0,0.0,1,TCP_DES,1,0.5475887855363333
SID_07111,304.0,TCP,3.0,638.5876256445971,DES,0.377174857525653,3.0,Chrome,0.0,1.0,1,TCP_DES,0,1.1640224002679571
SID_07112,532.0,TCP,1.0,275.30075821592044,AES,0.359413673086412,1.0,Chrome,0.0,0.0,0,TCP_AES,1,0.5515895711604883
SID_07113,762.0,TCP,1.0,472.76636168424426,AES,0.2593033481244546,0.0,Chrome,0.0,0.0,0,TCP_AES,1,0.18151234368711822
SID_07115,712.0,UDP,2.0,789.1131542933631,DES,0.561632170520019,2.0,Chrome,0.0,0.0,1,UDP_DES,1,0.9931425193640133
SID_07116,413.0,ICMP,7.0,525.823726873002,DES,0.1793654487581936,0.0,Firefox,0.0,1.0,0,ICMP_DES,0,0.12555581413073552
SID_07118,426.0,TCP,3.0,882.1066553792251,AES,0.0772252820093264,4.0,Chrome,0.0,1.0,1,TCP_AES,0,1.2540576974065285
SID_07120,637.0,TCP,4.0,490.3362284138965,DES,0.3014206437777363,3.0,Firefox,0.0,1.0,0,TCP_DES,1,1.1109944506444154
SID_07121,412.0,TCP,1.0,217.99734921374755,DES,0.1798567070888669,0.0,Chrome,0.0,0.0,0,TCP_DES,0,0.12589969496220682
SID_07122,331.0,UDP,6.0,153.77776644781648,AES,0.3006825385107468,0.0,Edge,0.0,0.0,0,UDP_AES,0,0.21047777695752273
SID_07124,491.0,TCP,4.0,1915.013847520515,AES,0.2353527067902265,4.0,Firefox,0.0,1.0,1,TCP_AES,0,1.3647468947531585
SID_07125,768.0,TCP,5.0,1121.5702664076864,AES,0.4565669015042543,1.0,Firefox,0.0,0.0,1,TCP_AES,1,0.619596831052978
SID_07126,113.0,TCP,2.0,1773.6383341936246,DES,0.5871618014772734,2.0,Chrome,0.0,0.0,1,TCP_DES,0,1.0110132610340914
SID_07127,504.0,UDP,5.0,1479.1667951644804,DES,0.1138767898061192,2.0,Safari,0.0,0.0,1,UDP_DES,1,0.6797137528642834
SID_07128,624.0,TCP,5.0,491.2951630648315,AES,0.5164587705344934,4.0,Chrome,0.0,1.0,0,TCP_AES,1,1.5615211393741453
SID_07130,761.0,TCP,4.0,148.6647932701576,AES,0.23490655529129,1.0,Firefox,0.0,0.0,0,TCP_AES,1,0.464434588703903
SID_07131,485.0,UDP,4.0,1020.8682913025668,AES,0.5205790301240147,2.0,Chrome,0.0,0.0,1,UDP_AES,0,0.9644053210868102
SID_07132,463.0,UDP,6.0,438.4743042400068,AES,0.0759484305777203,1.0,Safari,0.0,1.0,0,UDP_AES,0,0.3531639014044042
SID_07133,618.0,TCP,2.0,140.69221970609914,DES,0.0752561498606627,1.0,Chrome,0.0,0.0,0,TCP_DES,1,0.3526793049024639
SID_07136,603.0,TCP,6.0,526.5375628356643,DES,0.4401253504245114,1.0,Firefox,0.0,0.0,0,TCP_DES,1,0.6080877452971579
SID_07137,369.0,ICMP,1.0,7.228876124974095,DES,0.1137823796713078,2.0,Firefox,0.0,0.0,0,ICMP_DES,0,0.6796476657699154
SID_07138,377.0,ICMP,4.0,1392.1641134339502,DES,0.1518966679055709,4.0,Chrome,0.0,1.0,1,ICMP_DES,0,1.3063276675338995
SID_07139,394.0,UDP,1.0,772.9358657590889,DES,0.3383920562169022,1.0,Firefox,1.0,0.0,1,UDP_DES,0,0.5368744393518315
SID_07141,64.0,ICMP,8.0,290.7120460180195,AES,0.1913745631001135,0.0,Edge,0.0,1.0,0,ICMP_AES,0,0.13396219417007943
SID_07142,579.0,TCP,4.0,1025.2756097290678,AES,0.2880919256867721,3.0,Firefox,0.0,1.0,1,TCP_AES,1,1.1016643479807404
SID_07143,506.0,UDP,7.0,48.67499505154664,AES,0.4336106339355675,2.0,Chrome,0.0,1.0,0,UDP_AES,1,0.9035274437548972
SID_07144,163.0,TCP,7.0,1066.2106373512374,AES,0.079886792484855,1.0,Firefox,1.0,1.0,1,TCP_AES,0,0.3559207547393985
SID_07147,617.0,TCP,4.0,1546.1255410484666,AES,0.2426908917530044,3.0,Chrome,0.0,1.0,1,TCP_AES,1,1.069883624227103
SID_07148,64.0,TCP,5.0,1167.981831819552,AES,0.3150715279397613,1.0,Chrome,0.0,0.0,1,TCP_AES,0,0.5205500695578329
SID_07150,352.0,TCP,2.0,493.5024276800307,DES,0.1431895621719861,1.0,Firefox,0.0,0.0,0,TCP_DES,0,0.40023269352039026
SID_07151,637.0,TCP,8.0,307.043834839678,AES,0.4487524102338883,3.0,Chrome,1.0,1.0,0,TCP_AES,1,1.2141266871637217
SID_07152,648.0,TCP,4.0,568.2223285458045,AES,0.0807837581998759,1.0,Firefox,1.0,0.0,1,TCP_AES,1,0.3565486307399131
SID_07153,324.0,TCP,3.0,2700.4690202145644,AES,0.5362748340339292,3.0,Chrome,0.0,1.0,1,TCP_AES,0,1.2753923838237502
SID_07154,632.0,ICMP,7.0,106.27326101742564,DES,0.3955880588115269,1.0,Chrome,0.0,1.0,0,ICMP_DES,1,0.5769116411680688
SID_07155,422.0,TCP,7.0,1605.5378130735,DES,0.3457865310551273,0.0,Chrome,0.0,1.0,1,TCP_DES,0,0.2420505717385891
SID_07156,85.0,TCP,5.0,3755.4750572905937,AES,0.1051452653217038,1.0,Firefox,0.0,0.0,1,TCP_AES,0,0.37360168572519264
SID_07157,733.0,UDP,1.0,3685.8963671160473,AES,0.6201907115967948,2.0,Chrome,0.0,1.0,1,UDP_AES,1,1.0341334981177563
SID_07158,344.0,UDP,7.0,1274.4158909243242,AES,0.0920581936314005,3.0,Firefox,0.0,1.0,1,UDP_AES,0,0.9644407355419803
SID_07159,329.0,TCP,3.0,501.2593001045084,DES,0.1736776545132359,1.0,Firefox,0.0,0.0,0,TCP_DES,0,0.42157435815926514
SID_07162,488.0,UDP,3.0,754.0516573902428,DES,0.7076940113454484,3.0,Chrome,0.0,1.0,1,UDP_DES,0,1.3953858079418138
SID_07164,232.0,ICMP,5.0,767.4049689033284,AES,0.435714525855437,1.0,Chrome,0.0,0.0,1,ICMP_AES,0,0.6050001680988059
SID_07165,351.0,TCP,7.0,99.13391146950262,AES,0.2220916751701197,2.0,Firefox,0.0,1.0,0,TCP_AES,0,0.7554641726190838
SID_07166,476.0,TCP,3.0,804.1159565736596,AES,0.3312429276180536,1.0,Safari,0.0,0.0,1,TCP_AES,0,0.5318700493326375
SID_07167,879.0,TCP,4.0,1816.2676848324147,AES,0.355551026251043,2.0,Safari,0.0,0.0,1,TCP_AES,1,0.8488857183757301
SID_07170,507.0,TCP,4.0,807.6915538048789,AES,0.4114197537727396,0.0,Edge,1.0,1.0,1,TCP_AES,1,0.2879938276409177
SID_07171,403.0,TCP,4.0,2.455063873288167,AES,0.4193518676771215,2.0,Firefox,0.0,0.0,0,TCP_AES,0,0.893546307373985
SID_07172,450.0,TCP,3.0,104.08551262117948,AES,0.2392452327309427,2.0,Chrome,1.0,0.0,0,TCP_AES,0,0.7674716629116598
SID_07173,466.0,TCP,4.0,1192.7388126735957,DES,0.1331707412994711,0.0,Chrome,0.0,0.0,1,TCP_DES,0,0.09321951890962976
SID_07174,620.0,ICMP,7.0,33.03512410434017,AES,0.2364888083199274,0.0,Chrome,0.0,1.0,0,ICMP_AES,1,0.16554216582394918
SID_07175,774.0,TCP,5.0,2503.368093034708,AES,0.1613871177126462,1.0,Chrome,0.0,0.0,1,TCP_AES,1,0.4129709823988523
SID_07178,307.0,UDP,3.0,297.29612884652715,AES,0.1835449567263587,2.0,Chrome,0.0,0.0,0,UDP_AES,0,0.7284814697084511
SID_07179,417.0,TCP,4.0,759.3234718986027,AES,0.2811244575015781,1.0,Chrome,0.0,1.0,1,TCP_AES,0,0.49678712025110466
SID_07180,355.0,TCP,2.0,756.9724821786849,AES,0.1709822965913391,2.0,Chrome,0.0,0.0,1,TCP_AES,0,0.7196876076139374
SID_07181,562.0,UDP,2.0,74.59905480297748,DES,0.3518015656947727,1.0,Safari,0.0,0.0,0,UDP_DES,1,0.5462610959863409
SID_07182,428.0,UDP,3.0,194.05039437997823,AES,0.2742747873774888,1.0,Chrome,0.0,0.0,0,UDP_AES,0,0.4919923511642421
SID_07183,645.0,UDP,2.0,809.5072503217058,AES,0.4498433494916141,2.0,Chrome,0.0,0.0,1,UDP_AES,1,0.9148903446441299
SID_07185,508.0,UDP,6.0,170.5570482772501,AES,0.2263341511118287,1.0,Firefox,0.0,0.0,0,UDP_AES,1,0.45843390577828
SID_07186,637.0,UDP,6.0,968.3474803753534,AES,0.2514104757557049,1.0,Chrome,0.0,0.0,1,UDP_AES,1,0.47598733302899343
SID_07188,924.0,TCP,5.0,100.27385674573104,DES,0.8156794682217229,0.0,Edge,0.0,1.0,0,TCP_DES,1,0.5709756277552059
SID_07189,443.0,TCP,2.0,462.5749572507596,DES,0.4921466511508626,1.0,Edge,0.0,0.0,0,TCP_DES,0,0.6445026558056037
SID_07190,94.0,TCP,4.0,1520.664270141124,AES,0.1674982172368636,1.0,Firefox,0.0,0.0,1,TCP_AES,0,0.4172487520658045
SID_07192,506.0,UDP,9.0,251.17410628014545,AES,0.2198574575482146,3.0,Firefox,0.0,1.0,0,UDP_AES,1,1.0539002202837502
SID_07197,590.0,UDP,6.0,645.0722358528019,DES,0.2150326118067641,1.0,Chrome,0.0,1.0,1,UDP_DES,1,0.4505228282647349
SID_07199,855.0,TCP,1.0,4733.104260462524,AES,0.6430200795072434,1.0,Firefox,1.0,1.0,1,TCP_AES,1,0.7501140556550703
SID_07200,204.0,TCP,4.0,715.9980778539854,AES,0.4617839016050404,1.0,Edge,0.0,1.0,1,TCP_AES,0,0.6232487311235282
SID_07203,662.0,UDP,4.0,3859.578672670957,DES,0.2125906727503689,2.0,Chrome,0.0,1.0,1,UDP_DES,1,0.7488134709252582
SID_07204,331.0,TCP,2.0,42.21821896432044,AES,0.3941748185647822,2.0,Chrome,0.0,0.0,0,TCP_AES,0,0.8759223729953475
SID_07205,151.0,TCP,5.0,58.776595199658566,AES,0.3123911030673073,2.0,Firefox,0.0,0.0,0,TCP_AES,0,0.8186737721471151
SID_07206,531.0,TCP,4.0,63.00539893113783,DES,0.6610924255210708,2.0,Edge,0.0,1.0,0,TCP_DES,1,1.0627646978647496
SID_07207,556.0,TCP,1.0,1635.8815044377557,AES,0.3678703140296606,4.0,Firefox,0.0,1.0,1,TCP_AES,1,1.4575092198207624
SID_07208,797.0,ICMP,2.0,1043.297711506575,AES,0.4440638999009548,1.0,Chrome,0.0,0.0,1,ICMP_AES,1,0.6108447299306683
SID_07209,245.0,TCP,4.0,2891.1051858819865,AES,0.4519758490257881,0.0,Edge,0.0,0.0,1,TCP_AES,0,0.3163830943180516
SID_07210,730.0,ICMP,2.0,55.10315928758556,DES,0.1435732320999448,2.0,Chrome,1.0,0.0,0,ICMP_DES,1,0.7005012624699614
SID_07213,241.0,TCP,1.0,815.4037175861843,AES,0.4392703203262254,3.0,Chrome,0.0,1.0,1,TCP_AES,0,1.2074892242283577
SID_07214,418.0,ICMP,2.0,575.4555623798152,DES,0.299391506932149,1.0,Chrome,1.0,0.0,1,ICMP_DES,0,0.5095740548525043
SID_07215,502.0,TCP,5.0,899.9985772856709,AES,0.5990236374717113,0.0,Firefox,0.0,0.0,1,TCP_AES,1,0.4193165462301979
SID_07216,612.0,TCP,4.0,1900.633125686372,AES,0.3251404375501576,0.0,Chrome,0.0,0.0,1,TCP_AES,1,0.2275983062851103
SID_07217,381.0,TCP,5.0,708.3645954797532,DES,0.3044502131905142,2.0,Chrome,0.0,0.0,1,TCP_DES,0,0.8131151492333599
SID_07218,811.0,UDP,10.0,1813.8969621832005,DES,0.8005300402503898,2.0,Chrome,1.0,1.0,1,UDP_DES,1,1.1603710281752728
